feriado;dia;fecha;periodo;time;IN BIYEMAS v_id=1;OUT BIYEMAS - v_id=2;OCUPACION TOTAL - v_id=3;OCUPACION BINGO - v_id=4;OCUPACION TOTAL - v_id=5;IN BINGO BIYEMAS - v_id=6;OUT BINGO BIYEMAS - v_id=7;INGRESOS PUESTO 1 - v_id=8;EGRESOS PUESTO 1 - v_id=9;INGRESOS VALET PARKING - v_id=10;EGRESOS VALET PARKING - v_id=11;INGRESOS PUESTO 3 - v_id=12;EGRESOS PUESTO 3 - v_id=13;ING.P3 - ARCO SEGURIDAD - v_id=14;EGR.P3 - ARCO SEGURIDAD - v_id=15;ING.P1 - ARCO SEGURIDAD - v_id=16;EGR.P1 - ARCO SEGURIDAD - v_id=17;NETO VALET PARKING - v_id=18;INGRESOS SECTOR VIP - v_id=19;EGRESOS SECTOR VIP - v_id=20;ING. PUBLICO SECTOR VIP - v_id=21;EGR. PUBLICO SECTOR VIP - v_id=22;IN KANDIKO - v_id=23;IN REBISCO - v_id=24;IN BINGO KANDIKO - v_id=25;IN BINGO REBISCO - v_id=26;IN CLIENTES BIYEMAS (ARCOS) - v_id=27
S;Jueves;01/01/15;12:00;2015-01-01 00:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;01:00;2015-01-01 01:00:00;0.0000;0.0000;;;;2.1240;2.0280;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;02:00;2015-01-01 02:00:00;1.0000;0.9700;;;;0.0000;0.0000;0.0000;0.0000;;;1.0000;0.9700;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;03:00;2015-01-01 03:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;04:00;2015-01-01 04:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;05:00;2015-01-01 05:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;06:00;2015-01-01 06:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;07:00;2015-01-01 07:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;08:00;2015-01-01 08:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;1.0026;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;09:00;2015-01-01 09:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;10:00;2015-01-01 10:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;11:00;2015-01-01 11:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;12:00;2015-01-01 12:00:00;10.0000;6.7900;;;;0.0000;0.0000;0.0000;0.0000;;;10.0000;6.7900;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;01:00;2015-01-01 13:00:00;1.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;02:00;2015-01-01 14:00:00;0.0000;0.0000;;;;0.0000;0.0000;0.0000;0.0000;;;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;03:00;2015-01-01 15:00:00;1.0000;0.9700;;;;2.1240;2.0280;0.0000;0.0000;;;1.0000;0.9700;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;04:00;2015-01-01 16:00:00;1.0000;0.9700;;;;0.0000;0.0000;0.0000;0.0000;;;1.0000;0.9700;0.0000;0.0000;0.0000;0.0000;;;;;;0.0000;0.0000;0.0000;0.0000;0.0000
S;Jueves;01/01/15;05:00;2015-01-01 17:00:00;113.9840;27.6900;;;;7.4340;6.0840;67.9840;20.9000;;;46.0000;6.7900;41.0000;0.0000;63.9840;15.2000;;;;;;3.0078;3.8152;0.0000;0.0000;104.9840
S;Jueves;01/01/15;06:00;2015-01-01 18:00:00;818.3760;117.1200;;;;92.3940;9.1260;317.3760;57.9500;;;501.0000;59.1700;494.0000;39.7700;302.3760;21.8500;;;;;;257.6680;449.2400;0.0000;50.0000;796.3760
S;Jueves;01/01/15;07:00;2015-01-01 19:00:00;568.7840;239.3300;;;;79.6500;45.6300;221.7840;104.5000;;;347.0000;134.8300;340.0000;30.0700;218.7840;44.6500;;;;;;178.4630;297.5860;0.0000;54.0000;558.7840
S;Jueves;01/01/15;08:00;2015-01-01 20:00:00;545.1680;364.2700;;;;99.8280;67.9380;232.1680;159.6000;;;313.0000;204.6700;308.0000;28.1300;231.1680;58.9000;;;;;;194.5040;347.1830;0.0000;37.0000;539.1680
S;Jueves;01/01/15;09:00;2015-01-01 21:00:00;585.5520;440.4400;;;;90.2700;99.3720;245.5520;181.4500;;;340.0000;258.9900;336.0000;31.0400;243.5520;70.3000;;;;;;172.4470;365.3050;0.0000;72.0000;579.5520
S;Jueves;01/01/15;10:00;2015-01-01 22:00:00;501.0800;416.0100;;;;88.1460;87.2040;196.0800;190.0000;;;305.0000;226.0100;300.0000;21.3400;196.0800;61.7500;;;;;;156.4060;296.6320;0.0000;54.0000;496.0800
S;Jueves;01/01/15;11:00;2015-01-01 23:00:00;421.9920;452.7900;;;;70.0920;95.3160;161.9920;193.8000;;;260.0000;258.9900;258.0000;23.2800;160.9920;76.0000;;;;;;137.3560;245.1270;0.0000;58.0000;418.9920
N;Viernes;02/01/15;12:00;2015-01-02 00:00:00;314.1680;421.6300;;;;69.0300;77.0640;105.1680;199.5000;;;209.0000;222.1300;207.0000;7.7600;102.1680;70.3000;;;;;;111.2890;217.4660;0.0000;46.0000;309.1680
N;Viernes;02/01/15;01:00;2015-01-02 01:00:00;216.2400;414.5600;;;;16.9920;107.4840;72.2400;212.8000;;;144.0000;201.7600;143.0000;13.5800;72.2400;63.6500;;;;;;86.2236;120.1790;0.0000;10.0000;215.2400
N;Viernes;02/01/15;02:00;2015-01-02 02:00:00;133.7920;328.7000;;;;0.0000;0.0000;59.7920;144.4000;;;74.0000;184.3000;72.0000;2.9100;57.7920;37.0500;;;;;;114.2960;65.8122;0.0000;0.0000;129.7920
N;Viernes;02/01/15;03:00;2015-01-02 03:00:00;109.1520;373.9100;;;;0.0000;0.0000;38.1520;162.4500;;;71.0000;211.4600;68.0000;5.8200;37.1520;45.6000;;;;;;27.0702;50.5514;0.0000;0.0000;105.1520
N;Viernes;02/01/15;04:00;2015-01-02 04:00:00;56.6720;318.8800;;;;0.0000;0.0000;21.6720;150.1000;;;35.0000;168.7800;30.0000;4.8500;21.6720;57.0000;;;;;;16.0416;13.3532;0.0000;0.0000;51.6720
N;Viernes;02/01/15;05:00;2015-01-02 05:00:00;71.0880;213.3000;;;;0.0000;0.0000;36.0880;96.9000;;;35.0000;116.4000;33.0000;0.9700;35.0880;31.3500;;;;;;81.2106;13.3532;0.0000;1.0000;68.0880
N;Viernes;02/01/15;06:00;2015-01-02 06:00:00;92.0880;167.3400;;;;0.0000;0.0000;43.0880;68.4000;;;49.0000;98.9400;48.0000;0.9700;35.0880;37.0500;;;;;;11.0286;35.2906;0.0000;0.0000;83.0880
N;Viernes;02/01/15;07:00;2015-01-02 07:00:00;72.5440;107.7000;;;;0.0000;0.0000;18.5440;44.6500;;;54.0000;63.0500;49.0000;4.8500;17.5440;19.0000;;;;;;26.0676;41.0134;0.0000;0.0000;66.5440
N;Viernes;02/01/15;08:00;2015-01-02 08:00:00;101.1520;82.7800;;;;0.0000;0.0000;38.1520;30.4000;;;63.0000;52.3800;63.0000;1.9400;37.1520;18.0500;;;;;;44.1144;77.2578;0.0000;0.0000;100.1520
N;Viernes;02/01/15;09:00;2015-01-02 09:00:00;172.8880;97.0700;;;;0.0000;0.0000;64.8880;42.7500;;;108.0000;54.3200;103.0000;4.8500;60.8880;28.5000;;;;;;57.1482;114.4560;0.0000;2.0000;163.8880
N;Viernes;02/01/15;10:00;2015-01-02 10:00:00;244.3680;144.3600;;;;0.0000;0.0000;76.3680;54.1500;;;168.0000;90.2100;157.0000;14.5500;76.3680;19.0000;;;;;;101.2630;199.3440;0.0000;1.0000;233.3680
N;Viernes;02/01/15;11:00;2015-01-02 11:00:00;256.9120;178.0700;;;;0.0000;0.0000;96.9120;65.5500;;;160.0000;112.5200;157.0000;16.4900;93.9120;16.1500;;;;;;133.3460;224.1430;0.0000;1.0000;250.9120
N;Viernes;02/01/15;12:00;2015-01-02 12:00:00;287.0960;233.3600;;;;13.8060;12.1680;134.0960;65.5500;;;153.0000;167.8100;149.0000;64.9900;132.0960;21.8500;;;;;;155.4030;239.4040;0.0000;0.0000;281.0960
N;Viernes;02/01/15;01:00;2015-01-02 13:00:00;317.7120;229.0000;;;;0.0000;0.0000;120.7120;88.3500;;;197.0000;140.6500;196.0000;29.1000;119.7120;28.5000;;;;;;177.4600;256.5720;0.0000;1.0000;315.7120
N;Viernes;02/01/15;02:00;2015-01-02 14:00:00;412.1840;270.2300;;;;0.0000;0.0000;172.1840;111.1500;;;240.0000;159.0800;230.0000;26.1900;167.1840;43.7000;;;;;;243.6320;227.0040;0.0000;0.0000;397.1840
N;Viernes;02/01/15;03:00;2015-01-02 15:00:00;393.0240;279.4900;;;;0.0000;0.0000;169.0240;132.0500;;;224.0000;147.4400;220.0000;32.9800;162.0240;54.1500;;;;;;250.6500;236.5420;0.0000;0.0000;382.0240
N;Viernes;02/01/15;04:00;2015-01-02 16:00:00;321.5840;354.0400;;;;0.0000;0.0000;124.5840;138.7000;;;197.0000;215.3400;191.0000;57.2300;115.5840;46.5500;;;;;;222.5770;240.3580;0.0000;0.0000;306.5840
N;Viernes;02/01/15;05:00;2015-01-02 17:00:00;372.3840;382.2300;;;;0.0000;0.0000;145.3840;135.8500;;;227.0000;246.3800;221.0000;50.4400;141.3840;51.3000;;;;;;259.6730;263.2490;0.0000;0.0000;362.3840
N;Viernes;02/01/15;06:00;2015-01-02 18:00:00;381.9280;382.2100;;;;62.6580;10.1400;160.9280;136.8000;;;221.0000;245.4100;215.0000;62.0800;158.9280;64.6000;;;;;;225.5850;291.8630;0.0000;0.0000;373.9280
N;Viernes;02/01/15;07:00;2015-01-02 19:00:00;420.6000;365.8700;;;;60.5340;30.4200;185.6000;175.7500;;;235.0000;190.1200;227.0000;41.7100;180.6000;70.3000;;;;;;251.6530;285.1860;5.0000;46.0000;407.6000
N;Viernes;02/01/15;08:00;2015-01-02 20:00:00;391.5680;395.5900;;;;49.9140;38.5320;181.5680;146.3000;;;210.0000;249.2900;203.0000;51.4100;179.5680;56.0500;;;;;;252.6550;299.4930;3.0000;58.0000;382.5680
N;Viernes;02/01/15;09:00;2015-01-02 21:00:00;552.0720;381.6300;;;;61.5960;60.8400;235.0720;164.3500;;;317.0000;217.2800;316.0000;62.0800;228.0720;76.0000;;;;;;312.8110;387.2430;3.0000;96.0000;544.0720
N;Viernes;02/01/15;10:00;2015-01-02 22:00:00;516.2320;354.0800;;;;74.3400;46.6440;234.2320;136.8000;;;282.0000;217.2800;275.0000;31.0400;233.2320;54.1500;;;;;;239.6210;324.2920;2.0000;127.0000;508.2320
N;Viernes;02/01/15;11:00;2015-01-02 23:00:00;495.9120;430.6400;;;;121.0680;76.0500;223.9120;186.2000;;;272.0000;244.4400;263.0000;51.4100;222.9120;65.5500;;;;;;194.5040;268.0180;3.0000;58.0000;485.9120
N;Sabado;03/01/15;12:00;2015-01-03 00:00:00;419.0560;410.3700;;;;105.1380;91.2600;165.0560;181.4500;;;254.0000;228.9200;251.0000;52.3800;163.0560;58.9000;;;;;;154.4000;256.5720;8.0000;42.0000;414.0560
N;Sabado;03/01/15;01:00;2015-01-03 01:00:00;318.0320;450.0400;;;;75.4020;113.5680;133.0320;186.2000;;;185.0000;263.8400;180.0000;42.6800;130.0320;72.2000;;;;;;140.3640;188.8520;3.0000;46.0000;310.0320
N;Sabado;03/01/15;02:00;2015-01-03 02:00:00;193.4320;447.0600;;;;23.3640;122.6940;79.4320;235.6000;;;114.0000;211.4600;109.0000;4.8500;78.4320;104.5000;;;;;;77.2002;107.7790;0.0000;13.0000;187.4320
N;Sabado;03/01/15;03:00;2015-01-03 03:00:00;139.2080;353.0400;;;;0.0000;0.0000;72.2080;186.2000;;;67.0000;166.8400;61.0000;1.9400;71.2080;72.2000;;;;;;101.2630;64.8584;0.0000;0.0000;132.2080
N;Sabado;03/01/15;04:00;2015-01-03 04:00:00;126.2480;363.2600;;;;0.0000;0.0000;40.2480;161.5000;;;86.0000;201.7600;81.0000;7.7600;40.2480;71.2500;;;;;;56.1456;61.0432;0.0000;0.0000;121.2480
N;Sabado;03/01/15;05:00;2015-01-03 05:00:00;89.2800;273.6500;;;;0.0000;0.0000;41.2800;133.0000;;;48.0000;140.6500;41.0000;4.8500;41.2800;58.9000;;;;;;50.1300;39.1058;0.0000;0.0000;82.2800
N;Sabado;03/01/15;06:00;2015-01-03 06:00:00;100.1840;194.1800;;;;0.0000;0.0000;41.1840;83.6000;;;59.0000;110.5800;56.0000;3.8800;38.1840;46.5500;;;;;;18.0468;44.8286;0.0000;1.0000;94.1840
N;Sabado;03/01/15;07:00;2015-01-03 07:00:00;72.7680;103.8600;;;;0.0000;0.0000;26.7680;42.7500;;;46.0000;61.1100;45.0000;3.8800;24.7680;19.9500;;;;;;39.1014;38.1520;0.0000;0.0000;69.7680
N;Sabado;03/01/15;08:00;2015-01-03 08:00:00;112.5680;97.1500;;;;0.0000;0.0000;52.5680;38.9500;;;60.0000;58.2000;44.0000;0.9700;50.5680;18.0500;;;;;;36.0936;81.0730;0.0000;0.0000;94.5680
N;Sabado;03/01/15;09:00;2015-01-03 09:00:00;150.5040;114.1500;;;;0.0000;0.0000;53.5040;60.8000;;;97.0000;53.3500;94.0000;8.7300;48.5040;35.1500;;;;;;46.1196;98.2414;0.0000;2.0000;142.5040
N;Sabado;03/01/15;10:00;2015-01-03 10:00:00;201.4000;116.3700;;;;0.0000;0.0000;79.4000;47.5000;;;122.0000;68.8700;118.0000;10.6700;77.4000;18.0500;;;;;;97.2522;182.1760;0.0000;3.0000;195.4000
N;Sabado;03/01/15;11:00;2015-01-03 11:00:00;223.5920;126.8000;;;;0.0000;0.0000;86.5920;58.9000;;;137.0000;67.9000;134.0000;7.7600;83.5920;23.7500;;;;;;90.2340;176.4530;3.0000;0.0000;217.5920
N;Sabado;03/01/15;12:00;2015-01-03 12:00:00;246.2960;138.5200;;;;2.1240;0.0000;108.2960;55.1000;;;138.0000;83.4200;134.0000;6.7900;106.2960;24.7000;;;;;;136.3540;177.4070;3.0000;0.0000;240.2960
N;Sabado;03/01/15;01:00;2015-01-03 13:00:00;240.5280;184.7400;;;;0.0000;0.0000;81.5280;71.2500;;;159.0000;113.4900;156.0000;15.5200;81.5280;34.2000;;;;;;199.5170;138.3010;4.0000;6.0000;237.5280
N;Sabado;03/01/15;02:00;2015-01-03 14:00:00;319.0640;164.6700;;;;0.0000;0.0000;133.0640;57.0000;;;186.0000;107.6700;181.0000;18.4300;131.0640;22.8000;;;;;;190.4940;145.9310;0.0000;0.0000;312.0640
N;Sabado;03/01/15;03:00;2015-01-03 15:00:00;296.3920;218.4100;;;;1.0620;1.0140;113.3920;84.5500;;;183.0000;133.8600;180.0000;14.5500;109.3920;37.0500;;;;;;164.4260;186.9450;0.0000;0.0000;289.3920
N;Sabado;03/01/15;04:00;2015-01-03 16:00:00;276.0720;270.9000;;;;1.0620;1.0140;102.0720;125.4000;;;174.0000;145.5000;171.0000;12.6100;99.0720;38.0000;;;;;;225.5850;147.8390;0.0000;0.0000;270.0720
N;Sabado;03/01/15;05:00;2015-01-03 17:00:00;277.0080;257.8200;;;;0.0000;0.0000;99.0080;101.6500;;;178.0000;156.1700;175.0000;15.5200;97.0080;38.9500;;;;;;173.4500;197.4370;0.0000;0.0000;272.0080
N;Sabado;03/01/15;06:00;2015-01-03 18:00:00;281.0000;294.4400;;;;26.5500;6.0840;130.0000;113.0500;;;151.0000;181.3900;148.0000;15.5200;129.0000;48.4500;;;;;;203.5280;245.1270;0.0000;23.0000;277.0000
N;Sabado;03/01/15;07:00;2015-01-03 19:00:00;283.6480;274.8600;;;;57.3480;32.4480;117.6480;121.6000;;;166.0000;153.2600;162.0000;10.6700;117.6480;39.9000;;;;;;209.5430;251.8030;6.0000;38.0000;279.6480
N;Sabado;03/01/15;08:00;2015-01-03 20:00:00;422.4400;300.8100;;;;56.2860;44.6160;175.4400;133.0000;;;247.0000;167.8100;244.0000;34.9200;175.4400;48.4500;;;;;;232.6030;209.8360;3.0000;23.0000;419.4400
N;Sabado;03/01/15;09:00;2015-01-03 21:00:00;493.5520;298.6900;;;;59.4720;55.7700;248.5520;141.5500;;;245.0000;157.1400;238.0000;43.6500;243.5520;70.3000;;;;;;308.8010;247.9880;8.0000;31.0000;481.5520
N;Sabado;03/01/15;10:00;2015-01-03 22:00:00;565.9440;364.3100;;;;116.8200;54.7560;224.9440;157.7000;;;341.0000;206.6100;339.0000;54.3200;223.9440;72.2000;;;;;;284.7380;291.8630;6.0000;37.0000;562.9440
N;Sabado;03/01/15;11:00;2015-01-03 23:00:00;531.1680;302.6900;;;;105.1380;80.1060;232.1680;135.8500;;;299.0000;166.8400;294.0000;54.3200;231.1680;29.4500;;;;;;212.5510;292.8170;2.0000;37.0000;525.1680
N;Domingo;04/01/15;12:00;2015-01-04 00:00:00;511.6560;456.0800;;;;143.3700;99.3720;215.6560;175.7500;;;296.0000;280.3300;293.0000;63.0500;214.6560;80.7500;;;;;;200.5200;292.8170;3.0000;44.0000;507.6560
N;Domingo;04/01/15;01:00;2015-01-04 01:00:00;360.4160;431.4700;;;;108.3240;140.9460;142.4160;192.8500;;;218.0000;238.6200;214.0000;34.9200;142.4160;65.5500;;;;;;180.4680;219.3740;2.0000;41.0000;356.4160
N;Domingo;04/01/15;02:00;2015-01-04 02:00:00;228.9440;510.1100;;;;15.9300;137.9040;95.9440;235.6000;;;133.0000;274.5100;130.0000;12.6100;94.9440;107.3500;;;;;;80.2080;142.1160;0.0000;24.0000;224.9440
N;Domingo;04/01/15;03:00;2015-01-04 03:00:00;135.7280;467.2400;;;;0.0000;0.0000;55.7280;198.5500;;;80.0000;268.6900;74.0000;3.8800;55.7280;82.6500;;;;;;59.1534;105.8720;0.0000;0.0000;129.7280
N;Domingo;04/01/15;04:00;2015-01-04 04:00:00;117.6000;355.5000;;;;0.0000;0.0000;52.6000;161.5000;;;65.0000;194.0000;59.0000;10.6700;51.6000;72.2000;;;;;;39.1014;64.8584;0.0000;0.0000;110.6000
N;Domingo;04/01/15;05:00;2015-01-04 05:00:00;77.0240;297.7000;;;;0.0000;1.0140;34.0240;142.5000;;;43.0000;155.2000;38.0000;2.9100;33.0240;56.0500;;;;;;60.1560;46.7362;0.0000;0.0000;71.0240
N;Domingo;04/01/15;06:00;2015-01-04 06:00:00;107.4400;240.8900;;;;0.0000;0.0000;53.4400;122.5500;;;54.0000;118.3400;50.0000;0.9700;46.4400;57.0000;;;;;;18.0468;49.5976;0.0000;0.0000;96.4400
N;Domingo;04/01/15;07:00;2015-01-04 07:00:00;92.8320;135.4300;;;;0.0000;0.0000;27.8320;63.6500;;;65.0000;71.7800;64.0000;9.7000;26.8320;34.2000;;;;;;34.0884;57.2280;0.0000;0.0000;90.8320
N;Domingo;04/01/15;08:00;2015-01-04 08:00:00;90.9600;111.4400;;;;0.0000;0.0000;31.9600;51.3000;;;59.0000;60.1400;54.0000;2.9100;30.9600;25.6500;;;;;;74.1924;46.7362;0.0000;0.0000;84.9600
N;Domingo;04/01/15;09:00;2015-01-04 09:00:00;131.0240;99.8000;;;;0.0000;0.0000;38.0240;51.3000;;;93.0000;48.5000;89.0000;10.6700;33.0240;19.9500;;;;;;62.1612;75.3502;0.0000;3.0000;122.0240
N;Domingo;04/01/15;10:00;2015-01-04 10:00:00;185.0800;116.2300;;;;0.0000;0.0000;71.0800;54.1500;;;114.0000;62.0800;112.0000;9.7000;67.0800;21.8500;;;;;;148.3850;71.5350;0.0000;1.0000;179.0800
N;Domingo;04/01/15;11:00;2015-01-04 11:00:00;184.1440;122.2900;;;;0.0000;0.0000;69.1440;42.7500;;;115.0000;79.5400;114.0000;10.6700;69.1440;12.3500;;;;;;123.3200;91.5648;0.0000;1.0000;183.1440
N;Domingo;04/01/15;12:00;2015-01-04 12:00:00;223.3040;125.0400;;;;2.1240;2.0280;75.3040;50.3500;;;148.0000;74.6900;143.0000;4.8500;74.3040;13.3000;;;;;;203.5280;79.1654;0.0000;2.0000;217.3040
N;Domingo;04/01/15;01:00;2015-01-04 13:00:00;78.9280;48.0200;;;;0.0000;0.0000;29.9280;22.8000;;;49.0000;25.2200;48.0000;4.8500;29.9280;11.4000;;;;;;217.5640;94.4262;0.0000;0.0000;77.9280
N;Domingo;04/01/15;02:00;2015-01-04 14:00:00;62.4800;23.0800;;;;21.2400;1.0140;15.4800;9.5000;;;47.0000;13.5800;47.0000;1.9400;15.4800;2.8500;;;;;;199.5170;144.0240;0.0000;0.0000;62.4800
N;Domingo;04/01/15;03:00;2015-01-04 15:00:00;372.8640;184.7800;;;;53.1000;20.2800;156.8640;69.3500;;;216.0000;115.4300;212.0000;30.0700;156.8640;30.4000;;;;;;275.7150;146.8850;4.0000;0.0000;368.8640
N;Domingo;04/01/15;04:00;2015-01-04 16:00:00;395.8880;264.7700;;;;82.8360;22.3080;194.8880;94.0500;;;201.0000;170.7200;194.0000;43.6500;189.8880;39.9000;;;;;;286.7440;194.5750;5.0000;43.0000;383.8880
N;Domingo;04/01/15;05:00;2015-01-04 17:00:00;394.0560;335.6500;;;;81.7740;68.9520;163.0560;136.8000;;;231.0000;198.8500;227.0000;29.1000;163.0560;57.0000;;;;;;273.7100;185.0370;13.0000;26.0000;390.0560
N;Domingo;04/01/15;06:00;2015-01-04 18:00:00;358.2560;379.5300;;;;89.2080;65.9100;142.2560;171.9500;;;216.0000;207.5800;208.0000;17.4600;137.2560;69.3500;;;;;;262.6810;186.9450;9.0000;26.0000;345.2560
N;Domingo;04/01/15;07:00;2015-01-04 19:00:00;492.9440;386.7000;;;;150.8040;87.2040;226.9440;153.9000;;;266.0000;232.8000;259.0000;32.9800;223.9440;73.1500;;;;;;334.8680;257.5260;8.0000;44.0000;482.9440
N;Domingo;04/01/15;08:00;2015-01-04 20:00:00;462.7280;396.7100;;;;122.1300;122.6940;187.7280;185.2500;;;275.0000;211.4600;263.0000;33.9500;184.7280;75.0500;;;;;;278.7230;224.1430;4.0000;49.0000;447.7280
N;Domingo;04/01/15;09:00;2015-01-04 21:00:00;399.0560;401.3800;;;;64.7820;96.3300;165.0560;193.8000;;;234.0000;207.5800;226.0000;29.1000;163.0560;90.2500;;;;;;267.6940;247.0340;2.0000;41.0000;389.0560
N;Domingo;04/01/15;10:00;2015-01-04 22:00:00;396.1520;494.5900;;;;21.2400;108.4980;168.1520;235.6000;;;228.0000;258.9900;221.0000;28.1300;166.1520;95.0000;;;;;;205.5330;248.9420;1.0000;38.0000;387.1520
N;Domingo;04/01/15;11:00;2015-01-04 23:00:00;311.5200;379.6500;;;;1.0620;0.0000;116.5200;166.2500;;;195.0000;213.4000;190.0000;22.3100;113.5200;58.9000;;;;;;148.3850;187.8990;0.0000;38.0000;303.5200
N;Lunes;05/01/15;12:00;2015-01-05 00:00:00;251.6240;350.4500;;;;0.0000;0.0000;88.6240;171.0000;;;163.0000;179.4500;161.0000;18.4300;84.6240;59.8500;;;;;;122.3170;161.1920;0.0000;7.0000;245.6240
N;Lunes;05/01/15;01:00;2015-01-05 01:00:00;192.5920;321.1600;;;;0.0000;0.0000;83.5920;133.9500;;;109.0000;187.2100;106.0000;12.6100;83.5920;55.1000;;;;;;62.1612;108.7330;0.0000;0.0000;189.5920
N;Lunes;05/01/15;02:00;2015-01-05 02:00:00;127.6960;287.0500;;;;0.0000;0.0000;55.6960;141.5500;;;72.0000;145.5000;67.0000;7.7600;54.6960;61.7500;;;;;;76.1976;67.7198;0.0000;0.0000;121.6960
N;Lunes;05/01/15;03:00;2015-01-05 03:00:00;80.0240;229.5500;;;;0.0000;0.0000;34.0240;108.3000;;;46.0000;121.2500;41.0000;1.9400;33.0240;38.9500;;;;;;18.0468;39.1058;0.0000;0.0000;74.0240
N;Lunes;05/01/15;04:00;2015-01-05 04:00:00;72.8960;173.3000;;;;0.0000;0.0000;28.8960;61.7500;;;44.0000;111.5500;37.0000;3.8800;28.8960;28.5000;;;;;;48.1248;24.7988;0.0000;0.0000;65.8960
N;Lunes;05/01/15;05:00;2015-01-05 05:00:00;46.8640;136.2000;;;;0.0000;0.0000;27.8640;73.1500;;;19.0000;63.0500;17.0000;0.0000;27.8640;29.4500;;;;;;22.0572;27.6602;0.0000;0.0000;44.8640
N;Lunes;05/01/15;06:00;2015-01-05 06:00:00;70.9280;117.0400;;;;0.0000;0.0000;35.9280;61.7500;;;35.0000;55.2900;32.0000;0.0000;29.9280;25.6500;;;;;;44.1144;21.9374;0.0000;0.0000;61.9280
N;Lunes;05/01/15;07:00;2015-01-05 07:00:00;58.5120;94.4600;;;;0.0000;0.0000;16.5120;28.5000;;;42.0000;65.9600;34.0000;12.6100;16.5120;12.3500;;;;;;52.1352;20.9836;0.0000;0.0000;50.5120
N;Lunes;05/01/15;08:00;2015-01-05 08:00:00;115.2800;85.3100;;;;0.0000;0.0000;58.2800;48.4500;;;57.0000;36.8600;57.0000;5.8200;41.2800;24.7000;;;;;;38.0988;93.4724;0.0000;3.0000;98.2800
N;Lunes;05/01/15;09:00;2015-01-05 09:00:00;158.9840;113.1600;;;;0.0000;0.0000;74.9840;61.7500;;;84.0000;51.4100;81.0000;9.7000;63.9840;37.0500;;;;;;64.1664;142.1160;0.0000;4.0000;144.9840
N;Lunes;05/01/15;10:00;2015-01-05 10:00:00;208.1360;138.1800;;;;0.0000;0.0000;102.1360;71.2500;;;106.0000;66.9300;90.0000;18.4300;101.1360;34.2000;;;;;;86.2236;220.3280;0.0000;18.0000;191.1360
